Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:1,_order:5070
,,ICD 10 - WHO:N822,Fistula of vagina to small intestine (N822),Fistula of vagina to small intestine,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N823,Fistula of vagina to large intestine (N823),Fistula of vagina to large intestine,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N824,Other female intestinal-genital tract fistulae (N824),Other female intestinal-genital tract fistulae,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N825,Female genital tract-skin fistulae (N825),Female genital tract-skin fistulae,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N828,Other female genital tract fistulae (N828),Other female genital tract fistulae,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N829,"Female genital tract fistula, unspecified (N829)","Female genital tract fistula, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N830,Follicular cyst of ovary (N830),Follicular cyst of ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N831,Corpus luteum cyst (N831),Corpus luteum cyst,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8320,Unspecified ovarian cysts (N8320),Unspecified ovarian cysts,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8329,Other ovarian cysts (N8329),Other ovarian cysts,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8331,Acquired atrophy of ovary (N8331),Acquired atrophy of ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8332,Acquired atrophy of fallopian tube (N8332),Acquired atrophy of fallopian tube,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8333,Acquired atrophy of ovary and fallopian tube (N8333),Acquired atrophy of ovary and fallopian tube,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N834,Prolapse and hernia of ovary and fallopian tube (N834),Prolapse and hernia of ovary and fallopian tube,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8351,Torsion of ovary and ovarian pedicle (N8351),Torsion of ovary and ovarian pedicle,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8352,Torsion of fallopian tube (N8352),Torsion of fallopian tube,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8353,"Torsion of ovary, ovarian pedicle and fallopian tube (N8353)","Torsion of ovary, ovarian pedicle and fallopian tube",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N836,Hematosalpinx (N836),Hematosalpinx,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N837,Hematoma of broad ligament (N837),Hematoma of broad ligament,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N838,"Oth noninflammatory disord of ovary, fallop and broad ligmt (N838)","Oth noninflammatory disord of ovary, fallop and broad ligmt",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N839,"Noninflammatory disord of ovary, fallop & broad ligmt, unsp (N839)","Noninflammatory disord of ovary, fallop & broad ligmt, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N840,Polyp of corpus uteri (N840),Polyp of corpus uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N841,Polyp of cervix uteri (N841),Polyp of cervix uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N842,Polyp of vagina (N842),Polyp of vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N843,Polyp of vulva (N843),Polyp of vulva,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N848,Polyp of other parts of female genital tract (N848),Polyp of other parts of female genital tract,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N849,"Polyp of female genital tract, unspecified (N849)","Polyp of female genital tract, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8500,"Endometrial hyperplasia, unspecified (N8500)","Endometrial hyperplasia, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8501,Benign endometrial hyperplasia (N8501),Benign endometrial hyperplasia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N8502,Endometrial intraepithelial neoplasia [EIN] (N8502),Endometrial intraepithelial neoplasia [EIN],,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N852,Hypertrophy of uterus (N852),Hypertrophy of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N853,Subinvolution of uterus (N853),Subinvolution of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N854,Malposition of uterus (N854),Malposition of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N855,Inversion of uterus (N855),Inversion of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N856,Intrauterine synechiae (N856),Intrauterine synechiae,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N857,Hematometra (N857),Hematometra,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N858,Other specified noninflammatory disorders of uterus (N858),Other specified noninflammatory disorders of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N859,"Noninflammatory disorder of uterus, unspecified (N859)","Noninflammatory disorder of uterus, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N86,Erosion and ectropion of cervix uteri (N86),Erosion and ectropion of cervix uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N870,Mild cervical dysplasia (N870),Mild cervical dysplasia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N871,Moderate cervical dysplasia (N871),Moderate cervical dysplasia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N879,"Dysplasia of cervix uteri, unspecified (N879)","Dysplasia of cervix uteri, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N880,Leukoplakia of cervix uteri (N880),Leukoplakia of cervix uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N881,Old laceration of cervix uteri (N881),Old laceration of cervix uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N882,Stricture and stenosis of cervix uteri (N882),Stricture and stenosis of cervix uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N883,Incompetence of cervix uteri (N883),Incompetence of cervix uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N884,Hypertrophic elongation of cervix uteri (N884),Hypertrophic elongation of cervix uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N888,Other specified noninflammatory disorders of cervix uteri (N888),Other specified noninflammatory disorders of cervix uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N889,"Noninflammatory disorder of cervix uteri, unspecified (N889)","Noninflammatory disorder of cervix uteri, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N890,Mild vaginal dysplasia (N890),Mild vaginal dysplasia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N891,Moderate vaginal dysplasia (N891),Moderate vaginal dysplasia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N893,"Dysplasia of vagina, unspecified (N893)","Dysplasia of vagina, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N894,Leukoplakia of vagina (N894),Leukoplakia of vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N895,Stricture and atresia of vagina (N895),Stricture and atresia of vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N896,Tight hymenal ring (N896),Tight hymenal ring,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N897,Hematocolpos (N897),Hematocolpos,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N898,Other specified noninflammatory disorders of vagina (N898),Other specified noninflammatory disorders of vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N899,"Noninflammatory disorder of vagina, unspecified (N899)","Noninflammatory disorder of vagina, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N900,Mild vulvar dysplasia (N900),Mild vulvar dysplasia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N901,Moderate vulvar dysplasia (N901),Moderate vulvar dysplasia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N903,"Dysplasia of vulva, unspecified (N903)","Dysplasia of vulva, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N904,Leukoplakia of vulva (N904),Leukoplakia of vulva,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N905,Atrophy of vulva (N905),Atrophy of vulva,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N906,Hypertrophy of vulva (N906),Hypertrophy of vulva,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N907,Vulvar cyst (N907),Vulvar cyst,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N90810,"Female genital mutilation status, unspecified (N90810)","Female genital mutilation status, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N90811,Female genital mutilation Type I status (N90811),Female genital mutilation Type I status,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N90812,Female genital mutilation Type II status (N90812),Female genital mutilation Type II status,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N90813,Female genital mutilation Type III status (N90813),Female genital mutilation Type III status,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N90818,Other female genital mutilation status (N90818),Other female genital mutilation status,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N9089,Oth noninflammatory disorders of vulva and perineum (N9089),Oth noninflammatory disorders of vulva and perineum,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N909,"Noninflammatory disorder of vulva and perineum, unspecified (N909)","Noninflammatory disorder of vulva and perineum, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N910,Primary amenorrhea (N910),Primary amenorrhea,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N911,Secondary amenorrhea (N911),Secondary amenorrhea,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N912,"Amenorrhea, unspecified (N912)","Amenorrhea, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N913,Primary oligomenorrhea (N913),Primary oligomenorrhea,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N914,Secondary oligomenorrhea (N914),Secondary oligomenorrhea,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N915,"Oligomenorrhea, unspecified (N915)","Oligomenorrhea, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N920,Excessive and frequent menstruation with regular cycle (N920),Excessive and frequent menstruation with regular cycle,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N921,Excessive and frequent menstruation with irregular cycle (N921),Excessive and frequent menstruation with irregular cycle,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N923,Ovulation bleeding (N923),Ovulation bleeding,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N924,Excessive bleeding in the premenopausal period (N924),Excessive bleeding in the premenopausal period,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N925,Other specified irregular menstruation (N925),Other specified irregular menstruation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N926,"Irregular menstruation, unspecified (N926)","Irregular menstruation, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N930,Postcoital and contact bleeding (N930),Postcoital and contact bleeding,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N938,Other specified abnormal uterine and vaginal bleeding (N938),Other specified abnormal uterine and vaginal bleeding,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N939,"Abnormal uterine and vaginal bleeding, unspecified (N939)","Abnormal uterine and vaginal bleeding, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N940,Mittelschmerz (N940),Mittelschmerz,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N941,Dyspareunia (N941),Dyspareunia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N942,Vaginismus (N942),Vaginismus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N943,Premenstrual tension syndrome (N943),Premenstrual tension syndrome,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N944,Primary dysmenorrhea (N944),Primary dysmenorrhea,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N945,Secondary dysmenorrhea (N945),Secondary dysmenorrhea,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N946,"Dysmenorrhea, unspecified (N946)","Dysmenorrhea, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N94810,Vulvar vestibulitis (N94810),Vulvar vestibulitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N94818,Other vulvodynia (N94818),Other vulvodynia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N94819,"Vulvodynia, unspecified (N94819)","Vulvodynia, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N9489,Oth cond assoc w female genital organs and menstrual cycle (N9489),Oth cond assoc w female genital organs and menstrual cycle,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N949,Unsp cond assoc w female genital organs and menstrual cycle (N949),Unsp cond assoc w female genital organs and menstrual cycle,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N950,Postmenopausal bleeding (N950),Postmenopausal bleeding,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N951,Menopausal and female climacteric states (N951),Menopausal and female climacteric states,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N952,Postmenopausal atrophic vaginitis (N952),Postmenopausal atrophic vaginitis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N958,Other specified menopausal and perimenopausal disorders (N958),Other specified menopausal and perimenopausal disorders,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N959,Unspecified menopausal and perimenopausal disorder (N959),Unspecified menopausal and perimenopausal disorder,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N96,Recurrent pregnancy loss (N96),Recurrent pregnancy loss,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N970,Female infertility associated with anovulation (N970),Female infertility associated with anovulation,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N971,Female infertility of tubal origin (N971),Female infertility of tubal origin,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N972,Female infertility of uterine origin (N972),Female infertility of uterine origin,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N978,Female infertility of other origin (N978),Female infertility of other origin,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N979,"Female infertility, unspecified (N979)","Female infertility, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N980,Infection associated with artificial insemination (N980),Infection associated with artificial insemination,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N981,Hyperstimulation of ovaries (N981),Hyperstimulation of ovaries,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N982,Comp of attempt introduce of fertilized ovum fol in vitro (N982),Comp of attempt introduce of fertilized ovum fol in vitro,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N983,Comp of attempted introduction of embryo in embryo transfer (N983),Comp of attempted introduction of embryo in embryo transfer,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N988,Other complications associated with artificial fertilization (N988),Other complications associated with artificial fertilization,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N989,"Complication associated with artificial fertilization, unsp (N989)","Complication associated with artificial fertilization, unsp",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N9912,"Postprocedural urethral stricture, female (N9912)","Postprocedural urethral stricture, female",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N992,Postprocedural adhesions of vagina (N992),Postprocedural adhesions of vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N993,Prolapse of vaginal vault after hysterectomy (N993),Prolapse of vaginal vault after hysterectomy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:N9983,Residual ovary syndrome (N9983),Residual ovary syndrome,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q5001,"Congenital absence of ovary, unilateral (Q5001)","Congenital absence of ovary, unilateral",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q5002,"Congenital absence of ovary, bilateral (Q5002)","Congenital absence of ovary, bilateral",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q501,Developmental ovarian cyst (Q501),Developmental ovarian cyst,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q502,Congenital torsion of ovary (Q502),Congenital torsion of ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q5031,Accessory ovary (Q5031),Accessory ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q5032,Ovarian streak (Q5032),Ovarian streak,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q5039,Other congenital malformation of ovary (Q5039),Other congenital malformation of ovary,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q504,Embryonic cyst of fallopian tube (Q504),Embryonic cyst of fallopian tube,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q505,Embryonic cyst of broad ligament (Q505),Embryonic cyst of broad ligament,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q506,Oth congenital malformations of fallop and broad ligament (Q506),Oth congenital malformations of fallop and broad ligament,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q510,Agenesis and aplasia of uterus (Q510),Agenesis and aplasia of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q5110,Doubling of uterus w doubling of cervix and vagina w/o obst (Q5110),Doubling of uterus w doubling of cervix and vagina w/o obst,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q5111,Doubling of uterus w doubling of cervix and vagina w obst (Q5111),Doubling of uterus w doubling of cervix and vagina w obst,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q512,Other doubling of uterus (Q512),Other doubling of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q513,Bicornate uterus (Q513),Bicornate uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q514,Unicornate uterus (Q514),Unicornate uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q515,Agenesis and aplasia of cervix (Q515),Agenesis and aplasia of cervix,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q516,Embryonic cyst of cervix (Q516),Embryonic cyst of cervix,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q517,Congen fistulae betw uterus and digestive and urinary tracts (Q517),Congen fistulae betw uterus and digestive and urinary tracts,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q51810,Arcuate uterus (Q51810),Arcuate uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q51811,Hypoplasia of uterus (Q51811),Hypoplasia of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q51818,Other congenital malformations of uterus (Q51818),Other congenital malformations of uterus,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q51820,Cervical duplication (Q51820),Cervical duplication,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q51821,Hypoplasia of cervix (Q51821),Hypoplasia of cervix,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q51828,Other congenital malformations of cervix (Q51828),Other congenital malformations of cervix,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q519,"Congenital malformation of uterus and cervix, unspecified (Q519)","Congenital malformation of uterus and cervix, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q520,Congenital absence of vagina (Q520),Congenital absence of vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q5210,"Doubling of vagina, unspecified (Q5210)","Doubling of vagina, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q5211,Transverse vaginal septum (Q5211),Transverse vaginal septum,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q5212,Longitudinal vaginal septum (Q5212),Longitudinal vaginal septum,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q522,Congenital rectovaginal fistula (Q522),Congenital rectovaginal fistula,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q523,Imperforate hymen (Q523),Imperforate hymen,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q524,Other congenital malformations of vagina (Q524),Other congenital malformations of vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q525,Fusion of labia (Q525),Fusion of labia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q526,Congenital malformation of clitoris (Q526),Congenital malformation of clitoris,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q5270,Unspecified congenital malformations of vulva (Q5270),Unspecified congenital malformations of vulva,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q5271,Congenital absence of vulva (Q5271),Congenital absence of vulva,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q5279,Other congenital malformations of vulva (Q5279),Other congenital malformations of vulva,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q528,Other specified congenital malformations of female genitalia (Q528),Other specified congenital malformations of female genitalia,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q529,"Congenital malformation of female genitalia, unspecified (Q529)","Congenital malformation of female genitalia, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q562,"Female pseudohermaphroditism, not elsewhere classified (Q562)","Female pseudohermaphroditism, not elsewhere classified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q960,"Karyotype 45, X (Q960)","Karyotype 45, X",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q961,"Karyotype 46, X iso (Xq) (Q961)","Karyotype 46, X iso (Xq)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q962,"Karyotype 46, X w abnormal sex chromosome, except iso (Xq) (Q962)","Karyotype 46, X w abnormal sex chromosome, except iso (Xq)",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q963,"Mosaicism, 45, X/46, XX or XY (Q963)","Mosaicism, 45, X/46, XX or XY",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q964,"Mosaic, 45, X/other cell line(s) w abnormal sex chromosome (Q964)","Mosaic, 45, X/other cell line(s) w abnormal sex chromosome",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q968,Other variants of Turner's syndrome (Q968),Other variants of Turner's syndrome,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q969,"Turner's syndrome, unspecified (Q969)","Turner's syndrome, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q970,"Karyotype 47, XXX (Q970)","Karyotype 47, XXX",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q971,Female with more than three X chromosomes (Q971),Female with more than three X chromosomes,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q972,"Mosaicism, lines with various numbers of X chromosomes (Q972)","Mosaicism, lines with various numbers of X chromosomes",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q973,"Female with 46, XY karyotype (Q973)","Female with 46, XY karyotype",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q978,"Oth sex chromosome abnormalities, female phenotype (Q978)","Oth sex chromosome abnormalities, female phenotype",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:Q979,"Sex chromosome abnormality, female phenotype, unspecified (Q979)","Sex chromosome abnormality, female phenotype, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R870,Abn lev enzymes in specimens from female genital organs (R870),Abn lev enzymes in specimens from female genital organs,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R871,Abn lev hormones in specimens from female genital organs (R871),Abn lev hormones in specimens from female genital organs,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R872,Abn lev drug/meds/biol subst in specmn from fem gntl organs (R872),Abn lev drug/meds/biol subst in specmn from fem gntl organs,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R873,Abn lev substnc nonmed source in specmn from fem gntl organs (R873),Abn lev substnc nonmed source in specmn from fem gntl organs,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R874,Abn immunolog findings in specmn from female genital organs (R874),Abn immunolog findings in specmn from female genital organs,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R875,Abn microbiolog find in specmn from female genital organs (R875),Abn microbiolog find in specmn from female genital organs,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87610,Atyp squam cell of undet signfc cyto smr crvx (ASC-US) (R87610),Atyp squam cell of undet signfc cyto smr crvx (ASC-US),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87611,Atyp squam cell not excl hi grd intrepith lesn cyto smr crvx (R87611),Atyp squam cell not excl hi grd intrepith lesn cyto smr crvx,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87612,Low grade intrepith lesion cyto smr crvx (LGSIL) (R87612),Low grade intrepith lesion cyto smr crvx (LGSIL),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87613,High grade intrepith lesion cyto smr crvx (HGSIL) (R87613),High grade intrepith lesion cyto smr crvx (HGSIL),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87614,Cytologic evidence of malignancy on smear of cervix (R87614),Cytologic evidence of malignancy on smear of cervix,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87615,Unsatisfactory cytologic smear of cervix (R87615),Unsatisfactory cytologic smear of cervix,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87616,Satisfactory cervical smear but lacking transformation zone (R87616),Satisfactory cervical smear but lacking transformation zone,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87618,Oth abnormal cytolog findings on specimens from cervix uteri (R87618),Oth abnormal cytolog findings on specimens from cervix uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87619,Unsp abnormal cytolog findings in specmn from cervix uteri (R87619),Unsp abnormal cytolog findings in specmn from cervix uteri,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87620,Atyp squam cell of undet signfc cyto smr vagn (ASC-US) (R87620),Atyp squam cell of undet signfc cyto smr vagn (ASC-US),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87621,Atyp squam cell not excl hi grd intrepith lesn cyto smr vagn (R87621),Atyp squam cell not excl hi grd intrepith lesn cyto smr vagn,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87622,Low grade intrepith lesion cyto smr vagn (LGSIL) (R87622),Low grade intrepith lesion cyto smr vagn (LGSIL),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87623,High grade intrepith lesion cyto smr vagn (HGSIL) (R87623),High grade intrepith lesion cyto smr vagn (HGSIL),,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87624,Cytologic evidence of malignancy on smear of vagina (R87624),Cytologic evidence of malignancy on smear of vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87625,Unsatisfactory cytologic smear of vagina (R87625),Unsatisfactory cytologic smear of vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87628,Other abnormal cytological findings on specimens from vagina (R87628),Other abnormal cytological findings on specimens from vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87629,Unsp abnormal cytological findings in specimens from vagina (R87629),Unsp abnormal cytological findings in specimens from vagina,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R8769,Abn cytolog find in specmn from oth female genital organs (R8769),Abn cytolog find in specmn from oth female genital organs,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R877,Abn histolog findings in specmn from female genital organs (R877),Abn histolog findings in specmn from female genital organs,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87810,Cervical high risk HPV DNA test positive (R87810),Cervical high risk HPV DNA test positive,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87811,Vaginal high risk HPV DNA test positive (R87811),Vaginal high risk HPV DNA test positive,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87820,Cervical low risk HPV DNA test positive (R87820),Cervical low risk HPV DNA test positive,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:R87821,Vaginal low risk HPV DNA test positive (R87821),Vaginal low risk HPV DNA test positive,,Diagnosis,N/A,,,,
