Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:1,_order:5010
,,ICD 10 - WHO:I70501,"Unsp athscl nonaut bio bypass of the extremities, right leg (I70501)","Unsp athscl nonaut bio bypass of the extremities, right leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70502,"Unsp athscl nonaut bio bypass of the extremities, left leg (I70502)","Unsp athscl nonaut bio bypass of the extremities, left leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70503,"Unsp athscl nonaut bio bypass of the extrm, bilateral legs (I70503)","Unsp athscl nonaut bio bypass of the extrm, bilateral legs",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70508,"Unsp athscl nonaut bio bypass of the extrm, oth extremity (I70508)","Unsp athscl nonaut bio bypass of the extrm, oth extremity",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70509,"Unsp athscl nonaut bio bypass of the extrm, unsp extremity (I70509)","Unsp athscl nonaut bio bypass of the extrm, unsp extremity",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70511,"Athscl nonaut bio bypass of extrm w intrmt claud, right leg (I70511)","Athscl nonaut bio bypass of extrm w intrmt claud, right leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70512,"Athscl nonaut bio bypass of extrm w intrmt claud, left leg (I70512)","Athscl nonaut bio bypass of extrm w intrmt claud, left leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70513,"Athscl nonaut bio bypass of extrm w intrmt claud, bi legs (I70513)","Athscl nonaut bio bypass of extrm w intrmt claud, bi legs",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70518,"Athscl nonaut bio bypass of extrm w intrmt claud, oth extrm (I70518)","Athscl nonaut bio bypass of extrm w intrmt claud, oth extrm",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70519,"Athscl nonaut bio bypass of extrm w intrmt claud, unsp extrm (I70519)","Athscl nonaut bio bypass of extrm w intrmt claud, unsp extrm",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70521,"Athscl nonaut bio bypass of the extrm w rest pain, right leg (I70521)","Athscl nonaut bio bypass of the extrm w rest pain, right leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70522,"Athscl nonaut bio bypass of the extrm w rest pain, left leg (I70522)","Athscl nonaut bio bypass of the extrm w rest pain, left leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70523,"Athscl nonaut bio bypass of the extrm w rest pain, bi legs (I70523)","Athscl nonaut bio bypass of the extrm w rest pain, bi legs",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70528,"Athscl nonaut bio bypass of the extrm w rest pain, oth extrm (I70528)","Athscl nonaut bio bypass of the extrm w rest pain, oth extrm",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70529,"Athscl nonaut bio bypass of extrm w rest pain, unsp extrm (I70529)","Athscl nonaut bio bypass of extrm w rest pain, unsp extrm",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70531,Athscl nonaut bio bypass of the right leg w ulcer of thigh (I70531),Athscl nonaut bio bypass of the right leg w ulcer of thigh,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70532,Athscl nonaut bio bypass of the right leg w ulcer of calf (I70532),Athscl nonaut bio bypass of the right leg w ulcer of calf,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70533,Athscl nonaut bio bypass of the right leg w ulcer of ankle (I70533),Athscl nonaut bio bypass of the right leg w ulcer of ankle,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70534,Athscl nonaut bio bypass of r leg w ulcer of heel and midft (I70534),Athscl nonaut bio bypass of r leg w ulcer of heel and midft,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70535,Athscl nonaut bio bypass of right leg w ulcer oth prt foot (I70535),Athscl nonaut bio bypass of right leg w ulcer oth prt foot,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70538,Athscl nonaut bio bypass of r leg w ulcer oth prt low leg (I70538),Athscl nonaut bio bypass of r leg w ulcer oth prt low leg,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70539,Athscl nonaut bio bypass of right leg w ulcer of unsp site (I70539),Athscl nonaut bio bypass of right leg w ulcer of unsp site,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70541,Athscl nonaut bio bypass of the left leg w ulcer of thigh (I70541),Athscl nonaut bio bypass of the left leg w ulcer of thigh,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70542,Athscl nonaut bio bypass of the left leg w ulcer of calf (I70542),Athscl nonaut bio bypass of the left leg w ulcer of calf,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70543,Athscl nonaut bio bypass of the left leg w ulcer of ankle (I70543),Athscl nonaut bio bypass of the left leg w ulcer of ankle,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70544,Athscl nonaut bio bypass of left leg w ulc of heel and midft (I70544),Athscl nonaut bio bypass of left leg w ulc of heel and midft,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70545,Athscl nonaut bio bypass of left leg w ulcer oth prt foot (I70545),Athscl nonaut bio bypass of left leg w ulcer oth prt foot,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70548,Athscl nonaut bio bypass of left leg w ulcer oth prt low leg (I70548),Athscl nonaut bio bypass of left leg w ulcer oth prt low leg,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70549,Athscl nonaut bio bypass of left leg w ulcer of unsp site (I70549),Athscl nonaut bio bypass of left leg w ulcer of unsp site,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I7055,Athscl nonautologous bio bypass of extremity w ulceration (I7055),Athscl nonautologous bio bypass of extremity w ulceration,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70561,"Athscl nonaut bio bypass of the extrm w gangrene, right leg (I70561)","Athscl nonaut bio bypass of the extrm w gangrene, right leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70562,"Athscl nonaut bio bypass of the extrm w gangrene, left leg (I70562)","Athscl nonaut bio bypass of the extrm w gangrene, left leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70563,"Athscl nonaut bio bypass of the extrm w gangrene, bi legs (I70563)","Athscl nonaut bio bypass of the extrm w gangrene, bi legs",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70568,"Athscl nonaut bio bypass of the extrm w gangrene, oth extrm (I70568)","Athscl nonaut bio bypass of the extrm w gangrene, oth extrm",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70569,"Athscl nonaut bio bypass of the extrm w gangrene, unsp extrm (I70569)","Athscl nonaut bio bypass of the extrm w gangrene, unsp extrm",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70591,"Oth athscl nonaut bio bypass of the extremities, right leg (I70591)","Oth athscl nonaut bio bypass of the extremities, right leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70592,"Oth athscl nonaut bio bypass of the extremities, left leg (I70592)","Oth athscl nonaut bio bypass of the extremities, left leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70593,"Oth athscl nonaut bio bypass of the extrm, bilateral legs (I70593)","Oth athscl nonaut bio bypass of the extrm, bilateral legs",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70598,"Oth athscl nonaut bio bypass of the extrm, oth extremity (I70598)","Oth athscl nonaut bio bypass of the extrm, oth extremity",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70599,"Oth athscl nonaut bio bypass of the extrm, unsp extremity (I70599)","Oth athscl nonaut bio bypass of the extrm, unsp extremity",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70601,"Unsp athscl nonbiol bypass of the extremities, right leg (I70601)","Unsp athscl nonbiol bypass of the extremities, right leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70602,"Unsp athscl nonbiol bypass of the extremities, left leg (I70602)","Unsp athscl nonbiol bypass of the extremities, left leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70603,"Unsp athscl nonbiol bypass of the extrm, bilateral legs (I70603)","Unsp athscl nonbiol bypass of the extrm, bilateral legs",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70608,"Unsp athscl nonbiol bypass of the extremities, oth extremity (I70608)","Unsp athscl nonbiol bypass of the extremities, oth extremity",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70609,"Unsp athscl nonbiol bypass of the extrm, unsp extremity (I70609)","Unsp athscl nonbiol bypass of the extrm, unsp extremity",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70611,"Athscl nonbiol bypass of the extrm w intrmt claud, right leg (I70611)","Athscl nonbiol bypass of the extrm w intrmt claud, right leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70612,"Athscl nonbiol bypass of the extrm w intrmt claud, left leg (I70612)","Athscl nonbiol bypass of the extrm w intrmt claud, left leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70613,"Athscl nonbiol bypass of the extrm w intrmt claud, bi legs (I70613)","Athscl nonbiol bypass of the extrm w intrmt claud, bi legs",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70618,"Athscl nonbiol bypass of the extrm w intrmt claud, oth extrm (I70618)","Athscl nonbiol bypass of the extrm w intrmt claud, oth extrm",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70619,"Athscl nonbiol bypass of extrm w intrmt claud, unsp extrm (I70619)","Athscl nonbiol bypass of extrm w intrmt claud, unsp extrm",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70621,"Athscl nonbiol bypass of the extrm w rest pain, right leg (I70621)","Athscl nonbiol bypass of the extrm w rest pain, right leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70622,"Athscl nonbiol bypass of the extrm w rest pain, left leg (I70622)","Athscl nonbiol bypass of the extrm w rest pain, left leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70623,"Athscl nonbiol bypass of the extrm w rest pain, bi legs (I70623)","Athscl nonbiol bypass of the extrm w rest pain, bi legs",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70628,"Athscl nonbiol bypass of the extrm w rest pain, oth extrm (I70628)","Athscl nonbiol bypass of the extrm w rest pain, oth extrm",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70629,"Athscl nonbiol bypass of the extrm w rest pain, unsp extrm (I70629)","Athscl nonbiol bypass of the extrm w rest pain, unsp extrm",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70631,Athscl nonbiol bypass of the right leg w ulceration of thigh (I70631),Athscl nonbiol bypass of the right leg w ulceration of thigh,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70632,Athscl nonbiol bypass of the right leg w ulceration of calf (I70632),Athscl nonbiol bypass of the right leg w ulceration of calf,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70633,Athscl nonbiol bypass of the right leg w ulceration of ankle (I70633),Athscl nonbiol bypass of the right leg w ulceration of ankle,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70634,Athscl nonbiol bypass of right leg w ulcer of heel and midft (I70634),Athscl nonbiol bypass of right leg w ulcer of heel and midft,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70635,Athscl nonbiol bypass of the right leg w ulcer oth prt foot (I70635),Athscl nonbiol bypass of the right leg w ulcer oth prt foot,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70638,Athscl nonbiol bypass of right leg w ulcer oth prt low leg (I70638),Athscl nonbiol bypass of right leg w ulcer oth prt low leg,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70639,Athscl nonbiol bypass of the right leg w ulcer of unsp site (I70639),Athscl nonbiol bypass of the right leg w ulcer of unsp site,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70641,Athscl nonbiol bypass of the left leg w ulceration of thigh (I70641),Athscl nonbiol bypass of the left leg w ulceration of thigh,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70642,Athscl nonbiol bypass of the left leg w ulceration of calf (I70642),Athscl nonbiol bypass of the left leg w ulceration of calf,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70643,Athscl nonbiol bypass of the left leg w ulceration of ankle (I70643),Athscl nonbiol bypass of the left leg w ulceration of ankle,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70644,Athscl nonbiol bypass of left leg w ulcer of heel and midft (I70644),Athscl nonbiol bypass of left leg w ulcer of heel and midft,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70645,Athscl nonbiol bypass of the left leg w ulcer oth prt foot (I70645),Athscl nonbiol bypass of the left leg w ulcer oth prt foot,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70648,Athscl nonbiol bypass of left leg w ulcer oth prt low leg (I70648),Athscl nonbiol bypass of left leg w ulcer oth prt low leg,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70649,Athscl nonbiol bypass of the left leg w ulcer of unsp site (I70649),Athscl nonbiol bypass of the left leg w ulcer of unsp site,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I7065,Athscl nonbiological bypass of extremity w ulceration (I7065),Athscl nonbiological bypass of extremity w ulceration,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70661,"Athscl nonbiol bypass of the extrm w gangrene, right leg (I70661)","Athscl nonbiol bypass of the extrm w gangrene, right leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70662,"Athscl nonbiol bypass of the extrm w gangrene, left leg (I70662)","Athscl nonbiol bypass of the extrm w gangrene, left leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70663,"Athscl nonbiol bypass of the extrm w gangrene, bi legs (I70663)","Athscl nonbiol bypass of the extrm w gangrene, bi legs",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70668,"Athscl nonbiol bypass of the extrm w gangrene, oth extremity (I70668)","Athscl nonbiol bypass of the extrm w gangrene, oth extremity",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70669,"Athscl nonbiol bypass of the extrm w gangrene, unsp extrm (I70669)","Athscl nonbiol bypass of the extrm w gangrene, unsp extrm",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70691,"Oth athscl nonbiol bypass of the extremities, right leg (I70691)","Oth athscl nonbiol bypass of the extremities, right leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70692,"Oth athscl nonbiological bypass of the extremities, left leg (I70692)","Oth athscl nonbiological bypass of the extremities, left leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70693,"Oth athscl nonbiol bypass of the extremities, bilateral legs (I70693)","Oth athscl nonbiol bypass of the extremities, bilateral legs",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70698,"Oth athscl nonbiol bypass of the extremities, oth extremity (I70698)","Oth athscl nonbiol bypass of the extremities, oth extremity",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70699,"Oth athscl nonbiol bypass of the extremities, unsp extremity (I70699)","Oth athscl nonbiol bypass of the extremities, unsp extremity",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70701,"Unsp athscl type of bypass of the extremities, right leg (I70701)","Unsp athscl type of bypass of the extremities, right leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70702,"Unsp athscl type of bypass of the extremities, left leg (I70702)","Unsp athscl type of bypass of the extremities, left leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70703,"Unsp athscl type of bypass of the extrm, bilateral legs (I70703)","Unsp athscl type of bypass of the extrm, bilateral legs",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70708,"Unsp athscl type of bypass of the extremities, oth extremity (I70708)","Unsp athscl type of bypass of the extremities, oth extremity",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70709,"Unsp athscl type of bypass of the extrm, unsp extremity (I70709)","Unsp athscl type of bypass of the extrm, unsp extremity",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70711,"Athscl type of bypass of the extrm w intrmt claud, right leg (I70711)","Athscl type of bypass of the extrm w intrmt claud, right leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70712,"Athscl type of bypass of the extrm w intrmt claud, left leg (I70712)","Athscl type of bypass of the extrm w intrmt claud, left leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70713,"Athscl type of bypass of the extrm w intrmt claud, bi legs (I70713)","Athscl type of bypass of the extrm w intrmt claud, bi legs",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70718,"Athscl type of bypass of the extrm w intrmt claud, oth extrm (I70718)","Athscl type of bypass of the extrm w intrmt claud, oth extrm",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70719,"Athscl type of bypass of extrm w intrmt claud, unsp extrm (I70719)","Athscl type of bypass of extrm w intrmt claud, unsp extrm",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70721,"Athscl type of bypass of the extrm w rest pain, right leg (I70721)","Athscl type of bypass of the extrm w rest pain, right leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70722,"Athscl type of bypass of the extrm w rest pain, left leg (I70722)","Athscl type of bypass of the extrm w rest pain, left leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70723,"Athscl type of bypass of the extrm w rest pain, bi legs (I70723)","Athscl type of bypass of the extrm w rest pain, bi legs",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70728,"Athscl type of bypass of the extrm w rest pain, oth extrm (I70728)","Athscl type of bypass of the extrm w rest pain, oth extrm",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70729,"Athscl type of bypass of the extrm w rest pain, unsp extrm (I70729)","Athscl type of bypass of the extrm w rest pain, unsp extrm",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70731,Athscl type of bypass of the right leg w ulceration of thigh (I70731),Athscl type of bypass of the right leg w ulceration of thigh,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70732,Athscl type of bypass of the right leg w ulceration of calf (I70732),Athscl type of bypass of the right leg w ulceration of calf,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70733,Athscl type of bypass of the right leg w ulceration of ankle (I70733),Athscl type of bypass of the right leg w ulceration of ankle,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70734,Athscl type of bypass of right leg w ulcer of heel and midft (I70734),Athscl type of bypass of right leg w ulcer of heel and midft,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70735,Athscl type of bypass of the right leg w ulcer oth prt foot (I70735),Athscl type of bypass of the right leg w ulcer oth prt foot,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70738,Athscl type of bypass of right leg w ulcer oth prt low leg (I70738),Athscl type of bypass of right leg w ulcer oth prt low leg,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70739,Athscl type of bypass of the right leg w ulcer of unsp site (I70739),Athscl type of bypass of the right leg w ulcer of unsp site,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70741,Athscl type of bypass of the left leg w ulceration of thigh (I70741),Athscl type of bypass of the left leg w ulceration of thigh,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70742,Athscl type of bypass of the left leg w ulceration of calf (I70742),Athscl type of bypass of the left leg w ulceration of calf,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70743,Athscl type of bypass of the left leg w ulceration of ankle (I70743),Athscl type of bypass of the left leg w ulceration of ankle,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70744,Athscl type of bypass of left leg w ulcer of heel and midft (I70744),Athscl type of bypass of left leg w ulcer of heel and midft,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70745,Athscl type of bypass of the left leg w ulcer oth prt foot (I70745),Athscl type of bypass of the left leg w ulcer oth prt foot,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70748,Athscl type of bypass of left leg w ulcer oth prt low leg (I70748),Athscl type of bypass of left leg w ulcer oth prt low leg,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70749,Athscl type of bypass of the left leg w ulcer of unsp site (I70749),Athscl type of bypass of the left leg w ulcer of unsp site,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I7075,Athscl type of bypass graft(s) of extremity w ulceration (I7075),Athscl type of bypass graft(s) of extremity w ulceration,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70761,"Athscl type of bypass of the extrm w gangrene, right leg (I70761)","Athscl type of bypass of the extrm w gangrene, right leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70762,"Athscl type of bypass of the extrm w gangrene, left leg (I70762)","Athscl type of bypass of the extrm w gangrene, left leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70763,"Athscl type of bypass of the extrm w gangrene, bi legs (I70763)","Athscl type of bypass of the extrm w gangrene, bi legs",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70768,"Athscl type of bypass of the extrm w gangrene, oth extremity (I70768)","Athscl type of bypass of the extrm w gangrene, oth extremity",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70769,"Athscl type of bypass of the extrm w gangrene, unsp extrm (I70769)","Athscl type of bypass of the extrm w gangrene, unsp extrm",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70791,"Oth athscl type of bypass of the extremities, right leg (I70791)","Oth athscl type of bypass of the extremities, right leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70792,"Oth athscl type of bypass of the extremities, left leg (I70792)","Oth athscl type of bypass of the extremities, left leg",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70793,"Oth athscl type of bypass of the extremities, bilateral legs (I70793)","Oth athscl type of bypass of the extremities, bilateral legs",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70798,"Oth athscl type of bypass of the extremities, oth extremity (I70798)","Oth athscl type of bypass of the extremities, oth extremity",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I70799,"Oth athscl type of bypass of the extremities, unsp extremity (I70799)","Oth athscl type of bypass of the extremities, unsp extremity",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I708,Atherosclerosis of other arteries (I708),Atherosclerosis of other arteries,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I7090,Unspecified atherosclerosis (I7090),Unspecified atherosclerosis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I7091,Generalized atherosclerosis (I7091),Generalized atherosclerosis,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I7092,Chronic total occlusion of artery of the extremities (I7092),Chronic total occlusion of artery of the extremities,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I7100,Dissection of unspecified site of aorta (I7100),Dissection of unspecified site of aorta,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I7101,Dissection of thoracic aorta (I7101),Dissection of thoracic aorta,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I7102,Dissection of abdominal aorta (I7102),Dissection of abdominal aorta,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I7103,Dissection of thoracoabdominal aorta (I7103),Dissection of thoracoabdominal aorta,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I711,"Thoracic aortic aneurysm, ruptured (I711)","Thoracic aortic aneurysm, ruptured",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I712,"Thoracic aortic aneurysm, without rupture (I712)","Thoracic aortic aneurysm, without rupture",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I713,"Abdominal aortic aneurysm, ruptured (I713)","Abdominal aortic aneurysm, ruptured",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I714,"Abdominal aortic aneurysm, without rupture (I714)","Abdominal aortic aneurysm, without rupture",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I715,"Thoracoabdominal aortic aneurysm, ruptured (I715)","Thoracoabdominal aortic aneurysm, ruptured",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I716,"Thoracoabdominal aortic aneurysm, without rupture (I716)","Thoracoabdominal aortic aneurysm, without rupture",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I718,"Aortic aneurysm of unspecified site, ruptured (I718)","Aortic aneurysm of unspecified site, ruptured",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I719,"Aortic aneurysm of unspecified site, without rupture (I719)","Aortic aneurysm of unspecified site, without rupture",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I720,Aneurysm of carotid artery (I720),Aneurysm of carotid artery,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I721,Aneurysm of artery of upper extremity (I721),Aneurysm of artery of upper extremity,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I722,Aneurysm of renal artery (I722),Aneurysm of renal artery,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I723,Aneurysm of iliac artery (I723),Aneurysm of iliac artery,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I724,Aneurysm of artery of lower extremity (I724),Aneurysm of artery of lower extremity,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I728,Aneurysm of other specified arteries (I728),Aneurysm of other specified arteries,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I729,Aneurysm of unspecified site (I729),Aneurysm of unspecified site,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I790,Aneurysm of aorta in diseases classified elsewhere (I790),Aneurysm of aorta in diseases classified elsewhere,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83001,Varicose veins of unsp lower extremity with ulcer of thigh (I83001),Varicose veins of unsp lower extremity with ulcer of thigh,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83002,Varicose veins of unsp lower extremity with ulcer of calf (I83002),Varicose veins of unsp lower extremity with ulcer of calf,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83003,Varicose veins of unsp lower extremity with ulcer of ankle (I83003),Varicose veins of unsp lower extremity with ulcer of ankle,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83004,Varicos vn unsp lower extremity w ulcer of heel and midfoot (I83004),Varicos vn unsp lower extremity w ulcer of heel and midfoot,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83005,Varicos vn unsp lower extremity w ulcer oth part of foot (I83005),Varicos vn unsp lower extremity w ulcer oth part of foot,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83008,Varicos vn unsp low extrm w ulcer oth part of lower leg (I83008),Varicos vn unsp low extrm w ulcer oth part of lower leg,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83009,Varicose veins of unsp lower extremity w ulcer of unsp site (I83009),Varicose veins of unsp lower extremity w ulcer of unsp site,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83011,Varicose veins of right lower extremity with ulcer of thigh (I83011),Varicose veins of right lower extremity with ulcer of thigh,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83012,Varicose veins of right lower extremity with ulcer of calf (I83012),Varicose veins of right lower extremity with ulcer of calf,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83013,Varicose veins of right lower extremity with ulcer of ankle (I83013),Varicose veins of right lower extremity with ulcer of ankle,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83014,Varicose veins of r low extrem w ulcer of heel and midfoot (I83014),Varicose veins of r low extrem w ulcer of heel and midfoot,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83015,Varicose veins of r low extrem w ulcer oth part of foot (I83015),Varicose veins of r low extrem w ulcer oth part of foot,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83018,Varicose veins of r low extrem w ulcer oth part of lower leg (I83018),Varicose veins of r low extrem w ulcer oth part of lower leg,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:I83019,Varicose veins of right lower extremity w ulcer of unsp site (I83019),Varicose veins of right lower extremity w ulcer of unsp site,,Diagnosis,N/A,,,,
