Uuid,Void/Retire,Same as mappings,Fully specified name:en,Short name:en,Description:en,Data class,Data type,Answers,Members,_version:1,_order:5030
,,ICD 10 - WHO:O0489,(Induced) termination of pregnancy with other complications (O0489),(Induced) termination of pregnancy with other complications,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O070,Genitl trct and pelvic infct fol failed attempt term of preg (O070),Genitl trct and pelvic infct fol failed attempt term of preg,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O071,Delayed or excess hemor fol failed attempt term of pregnancy (O071),Delayed or excess hemor fol failed attempt term of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O072,Embolism following failed attempted termination of pregnancy (O072),Embolism following failed attempted termination of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0730,Failed attempted termination of pregnancy w unsp comp (O0730),Failed attempted termination of pregnancy w unsp comp,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0731,Shock following failed attempted termination of pregnancy (O0731),Shock following failed attempted termination of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0732,Renal failure following failed attempted term of pregnancy (O0732),Renal failure following failed attempted term of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0733,Metabolic disorder fol failed attempt term of pregnancy (O0733),Metabolic disorder fol failed attempt term of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0734,Damage to pelvic organs fol failed attempt term of pregnancy (O0734),Damage to pelvic organs fol failed attempt term of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0735,Oth venous comp following failed attempted term of pregnancy (O0735),Oth venous comp following failed attempted term of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0736,Cardiac arrest following failed attempted term of pregnancy (O0736),Cardiac arrest following failed attempted term of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0737,Sepsis following failed attempted termination of pregnancy (O0737),Sepsis following failed attempted termination of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0738,Urinary tract infection fol failed attempt term of pregnancy (O0738),Urinary tract infection fol failed attempt term of pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0739,Failed attempted termination of pregnancy w oth comp (O0739),Failed attempted termination of pregnancy w oth comp,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O074,Failed attempted termination of pregnancy w/o complication (O074),Failed attempted termination of pregnancy w/o complication,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O080,Genitl trct and pelvic infct fol ectopic and molar pregnancy (O080),Genitl trct and pelvic infct fol ectopic and molar pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O081,Delayed or excess hemor fol ectopic and molar pregnancy (O081),Delayed or excess hemor fol ectopic and molar pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O082,Embolism following ectopic and molar pregnancy (O082),Embolism following ectopic and molar pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O083,Shock following ectopic and molar pregnancy (O083),Shock following ectopic and molar pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O084,Renal failure following ectopic and molar pregnancy (O084),Renal failure following ectopic and molar pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O085,Metabolic disorders following an ectopic and molar pregnancy (O085),Metabolic disorders following an ectopic and molar pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O086,Damage to pelvic organs and tiss fol an ect and molar preg (O086),Damage to pelvic organs and tiss fol an ect and molar preg,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O087,Oth venous comp following an ectopic and molar pregnancy (O087),Oth venous comp following an ectopic and molar pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0881,Cardiac arrest following an ectopic and molar pregnancy (O0881),Cardiac arrest following an ectopic and molar pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0882,Sepsis following ectopic and molar pregnancy (O0882),Sepsis following ectopic and molar pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0883,Urinary tract infection fol an ectopic and molar pregnancy (O0883),Urinary tract infection fol an ectopic and molar pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0889,Other complications following an ectopic and molar pregnancy (O0889),Other complications following an ectopic and molar pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O089,Unsp complication following an ectopic and molar pregnancy (O089),Unsp complication following an ectopic and molar pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0900,"Suprvsn of preg w history of infertility, unsp trimester (O0900)","Suprvsn of preg w history of infertility, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0901,"Suprvsn of preg w history of infertility, first trimester (O0901)","Suprvsn of preg w history of infertility, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0902,"Suprvsn of preg w history of infertility, second trimester (O0902)","Suprvsn of preg w history of infertility, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0903,"Suprvsn of preg w history of infertility, third trimester (O0903)","Suprvsn of preg w history of infertility, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0910,"Suprvsn of preg w history of ectopic or molar preg, unsp tri (O0910)","Suprvsn of preg w history of ectopic or molar preg, unsp tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0911,"Suprvsn of preg w history of ect or molar preg, first tri (O0911)","Suprvsn of preg w history of ect or molar preg, first tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0912,"Suprvsn of preg w history of ect or molar preg, second tri (O0912)","Suprvsn of preg w history of ect or molar preg, second tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0913,"Suprvsn of preg w history of ect or molar preg, third tri (O0913)","Suprvsn of preg w history of ect or molar preg, third tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09211,"Suprvsn of preg w history of pre-term labor, first trimester (O09211)","Suprvsn of preg w history of pre-term labor, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09212,"Suprvsn of preg w history of pre-term labor, second tri (O09212)","Suprvsn of preg w history of pre-term labor, second tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09213,"Suprvsn of preg w history of pre-term labor, third trimester (O09213)","Suprvsn of preg w history of pre-term labor, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09219,"Suprvsn of preg w history of pre-term labor, unsp trimester (O09219)","Suprvsn of preg w history of pre-term labor, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09291,"Suprvsn of preg w poor reprodctv or obstet hx, first tri (O09291)","Suprvsn of preg w poor reprodctv or obstet hx, first tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09292,"Suprvsn of preg w poor reprodctv or obstet hx, second tri (O09292)","Suprvsn of preg w poor reprodctv or obstet hx, second tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09293,"Suprvsn of preg w poor reprodctv or obstet hx, third tri (O09293)","Suprvsn of preg w poor reprodctv or obstet hx, third tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09299,"Suprvsn of preg w poor reprodctv or obstet history, unsp tri (O09299)","Suprvsn of preg w poor reprodctv or obstet history, unsp tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0930,"Suprvsn of preg w insufficient antenat care, unsp trimester (O0930)","Suprvsn of preg w insufficient antenat care, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0931,"Suprvsn of preg w insufficient antenat care, first trimester (O0931)","Suprvsn of preg w insufficient antenat care, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0932,"Suprvsn of preg w insufficient antenat care, second tri (O0932)","Suprvsn of preg w insufficient antenat care, second tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0933,"Suprvsn of preg w insufficient antenat care, third trimester (O0933)","Suprvsn of preg w insufficient antenat care, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0940,"Supervision of pregnancy w grand multiparity, unsp trimester (O0940)","Supervision of pregnancy w grand multiparity, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0941,"Suprvsn of pregnancy w grand multiparity, first trimester (O0941)","Suprvsn of pregnancy w grand multiparity, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0942,"Suprvsn of pregnancy w grand multiparity, second trimester (O0942)","Suprvsn of pregnancy w grand multiparity, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0943,"Suprvsn of pregnancy w grand multiparity, third trimester (O0943)","Suprvsn of pregnancy w grand multiparity, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09511,"Supervision of elderly primigravida, first trimester (O09511)","Supervision of elderly primigravida, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09512,"Supervision of elderly primigravida, second trimester (O09512)","Supervision of elderly primigravida, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09513,"Supervision of elderly primigravida, third trimester (O09513)","Supervision of elderly primigravida, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09519,"Supervision of elderly primigravida, unspecified trimester (O09519)","Supervision of elderly primigravida, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09521,"Supervision of elderly multigravida, first trimester (O09521)","Supervision of elderly multigravida, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09522,"Supervision of elderly multigravida, second trimester (O09522)","Supervision of elderly multigravida, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09523,"Supervision of elderly multigravida, third trimester (O09523)","Supervision of elderly multigravida, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09529,"Supervision of elderly multigravida, unspecified trimester (O09529)","Supervision of elderly multigravida, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09611,"Supervision of young primigravida, first trimester (O09611)","Supervision of young primigravida, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09612,"Supervision of young primigravida, second trimester (O09612)","Supervision of young primigravida, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09613,"Supervision of young primigravida, third trimester (O09613)","Supervision of young primigravida, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09619,"Supervision of young primigravida, unspecified trimester (O09619)","Supervision of young primigravida, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09621,"Supervision of young multigravida, first trimester (O09621)","Supervision of young multigravida, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09622,"Supervision of young multigravida, second trimester (O09622)","Supervision of young multigravida, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09623,"Supervision of young multigravida, third trimester (O09623)","Supervision of young multigravida, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09629,"Supervision of young multigravida, unspecified trimester (O09629)","Supervision of young multigravida, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0970,"Suprvsn of high risk preg due to social problems, unsp tri (O0970)","Suprvsn of high risk preg due to social problems, unsp tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0971,"Suprvsn of high risk preg due to social problems, first tri (O0971)","Suprvsn of high risk preg due to social problems, first tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0972,"Suprvsn of high risk preg due to social problems, second tri (O0972)","Suprvsn of high risk preg due to social problems, second tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0973,"Suprvsn of high risk preg due to social problems, third tri (O0973)","Suprvsn of high risk preg due to social problems, third tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09811,"Suprvsn of preg rslt from assisted reprodctv tech, first tri (O09811)","Suprvsn of preg rslt from assisted reprodctv tech, first tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09812,"Suprvsn of preg rslt from assist reprodctv tech, second tri (O09812)","Suprvsn of preg rslt from assist reprodctv tech, second tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09813,"Suprvsn of preg rslt from assisted reprodctv tech, third tri (O09813)","Suprvsn of preg rslt from assisted reprodctv tech, third tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09819,"Suprvsn of preg rslt from assisted reprodctv tech, unsp tri (O09819)","Suprvsn of preg rslt from assisted reprodctv tech, unsp tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09821,"Suprvsn of preg w hx of in utero proc dur prev preg, 1st tri (O09821)","Suprvsn of preg w hx of in utero proc dur prev preg, 1st tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09822,"Suprvsn of preg w hx of in utero proc dur prev preg, 2nd tri (O09822)","Suprvsn of preg w hx of in utero proc dur prev preg, 2nd tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09823,"Suprvsn of preg w hx of in utero proc dur prev preg, 3rd tri (O09823)","Suprvsn of preg w hx of in utero proc dur prev preg, 3rd tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09829,"Suprvsn of preg w hx of in utero proc dur prev preg,unsp tri (O09829)","Suprvsn of preg w hx of in utero proc dur prev preg,unsp tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09891,"Supervision of other high risk pregnancies, first trimester (O09891)","Supervision of other high risk pregnancies, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09892,"Supervision of other high risk pregnancies, second trimester (O09892)","Supervision of other high risk pregnancies, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09893,"Supervision of other high risk pregnancies, third trimester (O09893)","Supervision of other high risk pregnancies, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O09899,"Supervision of other high risk pregnancies, unsp trimester (O09899)","Supervision of other high risk pregnancies, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0990,"Supervision of high risk pregnancy, unsp, unsp trimester (O0990)","Supervision of high risk pregnancy, unsp, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0991,"Supervision of high risk pregnancy, unsp, first trimester (O0991)","Supervision of high risk pregnancy, unsp, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0992,"Supervision of high risk pregnancy, unsp, second trimester (O0992)","Supervision of high risk pregnancy, unsp, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O0993,"Supervision of high risk pregnancy, unsp, third trimester (O0993)","Supervision of high risk pregnancy, unsp, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10011,"Pre-existing essential htn comp pregnancy, first trimester (O10011)","Pre-existing essential htn comp pregnancy, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10012,"Pre-existing essential htn comp pregnancy, second trimester (O10012)","Pre-existing essential htn comp pregnancy, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10013,"Pre-existing essential htn comp pregnancy, third trimester (O10013)","Pre-existing essential htn comp pregnancy, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10019,"Pre-existing essential htn comp pregnancy, unsp trimester (O10019)","Pre-existing essential htn comp pregnancy, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1002,Pre-existing essential hypertension complicating childbirth (O1002),Pre-existing essential hypertension complicating childbirth,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1003,Pre-existing essential hypertension comp the puerperium (O1003),Pre-existing essential hypertension comp the puerperium,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10111,"Pre-exist hyp heart disease comp pregnancy, first trimester (O10111)","Pre-exist hyp heart disease comp pregnancy, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10112,"Pre-exist hyp heart disease comp pregnancy, second trimester (O10112)","Pre-exist hyp heart disease comp pregnancy, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10113,"Pre-exist hyp heart disease comp pregnancy, third trimester (O10113)","Pre-exist hyp heart disease comp pregnancy, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10119,"Pre-exist hyp heart disease comp pregnancy, unsp trimester (O10119)","Pre-exist hyp heart disease comp pregnancy, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1012,Pre-existing hypertensive heart disease comp childbirth (O1012),Pre-existing hypertensive heart disease comp childbirth,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1013,Pre-existing hypertensive heart disease comp the puerperium (O1013),Pre-existing hypertensive heart disease comp the puerperium,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10211,"Pre-exist hyp chronic kidney disease comp preg, first tri (O10211)","Pre-exist hyp chronic kidney disease comp preg, first tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10212,"Pre-exist hyp chronic kidney disease comp preg, second tri (O10212)","Pre-exist hyp chronic kidney disease comp preg, second tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10213,"Pre-exist hyp chronic kidney disease comp preg, third tri (O10213)","Pre-exist hyp chronic kidney disease comp preg, third tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10219,"Pre-exist hyp chronic kidney disease comp preg, unsp tri (O10219)","Pre-exist hyp chronic kidney disease comp preg, unsp tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1022,Pre-existing hyp chronic kidney disease comp childbirth (O1022),Pre-existing hyp chronic kidney disease comp childbirth,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1023,Pre-existing hyp chronic kidney disease comp the puerperium (O1023),Pre-existing hyp chronic kidney disease comp the puerperium,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10311,"Pre-exist hyp heart and chr kidney dis comp preg, first tri (O10311)","Pre-exist hyp heart and chr kidney dis comp preg, first tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10312,"Pre-exist hyp heart and chr kidney dis comp preg, second tri (O10312)","Pre-exist hyp heart and chr kidney dis comp preg, second tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10313,"Pre-exist hyp heart and chr kidney dis comp preg, third tri (O10313)","Pre-exist hyp heart and chr kidney dis comp preg, third tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10319,"Pre-exist hyp heart and chr kidney dis comp preg, unsp tri (O10319)","Pre-exist hyp heart and chr kidney dis comp preg, unsp tri",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1032,Pre-exist hyp heart and chronic kidney disease comp chldbrth (O1032),Pre-exist hyp heart and chronic kidney disease comp chldbrth,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1033,Pre-exist hyp heart and chr kidney disease comp the puerp (O1033),Pre-exist hyp heart and chr kidney disease comp the puerp,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10411,"Pre-existing secondary htn comp pregnancy, first trimester (O10411)","Pre-existing secondary htn comp pregnancy, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10412,"Pre-existing secondary htn comp pregnancy, second trimester (O10412)","Pre-existing secondary htn comp pregnancy, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10413,"Pre-existing secondary htn comp pregnancy, third trimester (O10413)","Pre-existing secondary htn comp pregnancy, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10419,"Pre-existing secondary htn comp pregnancy, unsp trimester (O10419)","Pre-existing secondary htn comp pregnancy, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1042,Pre-existing secondary hypertension complicating childbirth (O1042),Pre-existing secondary hypertension complicating childbirth,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1043,Pre-existing secondary hypertension comp the puerperium (O1043),Pre-existing secondary hypertension comp the puerperium,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10911,"Unsp pre-existing htn comp pregnancy, first trimester (O10911)","Unsp pre-existing htn comp pregnancy, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10912,"Unsp pre-existing htn comp pregnancy, second trimester (O10912)","Unsp pre-existing htn comp pregnancy, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10913,"Unsp pre-existing htn comp pregnancy, third trimester (O10913)","Unsp pre-existing htn comp pregnancy, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O10919,"Unsp pre-existing htn comp pregnancy, unsp trimester (O10919)","Unsp pre-existing htn comp pregnancy, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1092,Unsp pre-existing hypertension complicating childbirth (O1092),Unsp pre-existing hypertension complicating childbirth,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1093,Unsp pre-existing hypertension complicating the puerperium (O1093),Unsp pre-existing hypertension complicating the puerperium,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O111,"Pre-existing hypertension w pre-eclampsia, first trimester (O111)","Pre-existing hypertension w pre-eclampsia, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O112,"Pre-existing hypertension w pre-eclampsia, second trimester (O112)","Pre-existing hypertension w pre-eclampsia, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O113,"Pre-existing hypertension w pre-eclampsia, third trimester (O113)","Pre-existing hypertension w pre-eclampsia, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O119,"Pre-existing hypertension with pre-eclampsia, unsp trimester (O119)","Pre-existing hypertension with pre-eclampsia, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1200,"Gestational edema, unspecified trimester (O1200)","Gestational edema, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1201,"Gestational edema, first trimester (O1201)","Gestational edema, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1202,"Gestational edema, second trimester (O1202)","Gestational edema, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1203,"Gestational edema, third trimester (O1203)","Gestational edema, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1210,"Gestational proteinuria, unspecified trimester (O1210)","Gestational proteinuria, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1211,"Gestational proteinuria, first trimester (O1211)","Gestational proteinuria, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1212,"Gestational proteinuria, second trimester (O1212)","Gestational proteinuria, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1213,"Gestational proteinuria, third trimester (O1213)","Gestational proteinuria, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1220,"Gestational edema with proteinuria, unspecified trimester (O1220)","Gestational edema with proteinuria, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1221,"Gestational edema with proteinuria, first trimester (O1221)","Gestational edema with proteinuria, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1222,"Gestational edema with proteinuria, second trimester (O1222)","Gestational edema with proteinuria, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1223,"Gestational edema with proteinuria, third trimester (O1223)","Gestational edema with proteinuria, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O131,"Gestational htn w/o significant proteinuria, first trimester (O131)","Gestational htn w/o significant proteinuria, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O132,"Gestatnl htn w/o significant proteinuria, second trimester (O132)","Gestatnl htn w/o significant proteinuria, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O133,"Gestational htn w/o significant proteinuria, third trimester (O133)","Gestational htn w/o significant proteinuria, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O139,"Gestational htn w/o significant proteinuria, unsp trimester (O139)","Gestational htn w/o significant proteinuria, unsp trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1400,"Mild to moderate pre-eclampsia, unspecified trimester (O1400)","Mild to moderate pre-eclampsia, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1402,"Mild to moderate pre-eclampsia, second trimester (O1402)","Mild to moderate pre-eclampsia, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1403,"Mild to moderate pre-eclampsia, third trimester (O1403)","Mild to moderate pre-eclampsia, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1410,"Severe pre-eclampsia, unspecified trimester (O1410)","Severe pre-eclampsia, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1412,"Severe pre-eclampsia, second trimester (O1412)","Severe pre-eclampsia, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1413,"Severe pre-eclampsia, third trimester (O1413)","Severe pre-eclampsia, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1420,"HELLP syndrome (HELLP), unspecified trimester (O1420)","HELLP syndrome (HELLP), unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1422,"HELLP syndrome (HELLP), second trimester (O1422)","HELLP syndrome (HELLP), second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1423,"HELLP syndrome (HELLP), third trimester (O1423)","HELLP syndrome (HELLP), third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1490,"Unspecified pre-eclampsia, unspecified trimester (O1490)","Unspecified pre-eclampsia, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1492,"Unspecified pre-eclampsia, second trimester (O1492)","Unspecified pre-eclampsia, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1493,"Unspecified pre-eclampsia, third trimester (O1493)","Unspecified pre-eclampsia, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1500,"Eclampsia in pregnancy, unspecified trimester (O1500)","Eclampsia in pregnancy, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1502,"Eclampsia in pregnancy, second trimester (O1502)","Eclampsia in pregnancy, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O1503,"Eclampsia in pregnancy, third trimester (O1503)","Eclampsia in pregnancy, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O151,Eclampsia in labor (O151),Eclampsia in labor,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O152,Eclampsia in the puerperium (O152),Eclampsia in the puerperium,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O159,"Eclampsia, unspecified as to time period (O159)","Eclampsia, unspecified as to time period",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O161,"Unspecified maternal hypertension, first trimester (O161)","Unspecified maternal hypertension, first trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O162,"Unspecified maternal hypertension, second trimester (O162)","Unspecified maternal hypertension, second trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O163,"Unspecified maternal hypertension, third trimester (O163)","Unspecified maternal hypertension, third trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O169,"Unspecified maternal hypertension, unspecified trimester (O169)","Unspecified maternal hypertension, unspecified trimester",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O200,Threatened abortion (O200),Threatened abortion,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O208,Other hemorrhage in early pregnancy (O208),Other hemorrhage in early pregnancy,,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O209,"Hemorrhage in early pregnancy, unspecified (O209)","Hemorrhage in early pregnancy, unspecified",,Diagnosis,N/A,,,,
,,ICD 10 - WHO:O210,Mild hyperemesis gravidarum (O210),Mild hyperemesis gravidarum,,Diagnosis,N/A,,,,
